,log_id,instance_id,log_message,error_code,time
8807,LOG_321592,INS_811592,instance initiated,200,2020-10-27 19:56:45
8808,LOG_368040,INS_151587,instance restart,501,2021-04-26 19:34:24
8809,LOG_639889,INS_782014,instance initiated,200,2020-08-09 20:57:08
8810,LOG_626025,INS_472644,user logged in,201,2021-02-09 05:13:42
8811,LOG_477864,INS_748062,instance initiated,200,2021-11-18 02:00:16
8812,LOG_929297,INS_449134,instance shutdown,499,2021-07-24 23:35:56
8813,LOG_828848,INS_179180,user logged in,201,2020-06-06 15:29:43
8814,LOG_300018,INS_539571,instance crashed,500,2020-11-03 16:39:29
8815,LOG_815500,INS_375135,instance shutdown,499,2020-02-04 23:42:58
8816,LOG_225717,INS_548686,instance crashed,500,2020-06-10 12:00:19
8817,LOG_781333,INS_945730,instance initiated,200,2021-05-31 22:30:21
8818,LOG_845766,INS_225961,user logged in,201,2020-07-30 14:43:15
8819,LOG_759303,INS_875400,instance restart,501,2020-06-06 01:57:39
8820,LOG_271241,INS_143956,instance shutdown,499,2020-02-19 15:46:01
8821,LOG_212374,INS_549470,instance crashed,500,2021-04-27 05:22:14
8822,LOG_583855,INS_323016,instance shutdown,499,2021-05-16 23:07:07
8823,LOG_402363,INS_853890,instance terminated,999,2020-11-19 19:50:53
8824,LOG_968130,INS_715610,instance initiated,200,2021-07-10 01:51:50
8825,LOG_681227,INS_284641,instance terminated,999,2020-05-06 23:07:42
8826,LOG_362332,INS_250082,instance initiated,200,2021-09-08 12:10:56
8827,LOG_701871,INS_519419,instance terminated,999,2021-03-30 08:09:42
8828,LOG_823239,INS_150187,user logged in,201,2020-10-23 12:38:38
8829,LOG_876433,INS_716937,instance shutdown,499,2021-05-14 03:55:38
8830,LOG_960825,INS_107522,instance restart,501,2020-04-01 05:41:58
8831,LOG_865726,INS_339679,instance crashed,500,2021-02-02 04:08:53
8832,LOG_845471,INS_720278,instance restart,501,2021-10-23 02:26:44
8833,LOG_419470,INS_237535,instance restart,501,2021-09-04 08:28:53
8834,LOG_837592,INS_800806,instance crashed,500,2021-03-18 00:02:57
8835,LOG_375810,INS_647969,instance initiated,200,2021-03-09 23:56:34
8836,LOG_263363,INS_653504,instance crashed,500,2021-01-21 09:45:35
8837,LOG_362243,INS_633316,user logged in,201,2021-07-12 15:31:35
8838,LOG_164047,INS_375135,instance shutdown,499,2021-06-12 04:26:15
8839,LOG_879174,INS_254949,instance crashed,500,2021-03-19 15:42:52
8840,LOG_297515,INS_250082,instance initiated,200,2021-10-10 22:49:29
8841,LOG_944245,INS_849687,instance restart,501,2021-07-03 22:52:38
8842,LOG_834516,INS_879627,instance shutdown,499,2020-11-30 23:00:11
8843,LOG_618362,INS_291847,instance shutdown,499,2020-07-12 03:38:29
8844,LOG_478192,INS_748376,instance shutdown,499,2020-01-25 03:40:33
8845,LOG_533045,INS_891463,instance initiated,200,2020-06-22 16:59:54
8846,LOG_624924,INS_990297,instance initiated,200,2020-04-30 20:39:52
8847,LOG_819947,INS_293643,instance shutdown,499,2020-07-11 05:08:21
8848,LOG_369470,INS_316554,instance crashed,500,2020-03-23 20:44:47
8849,LOG_516104,INS_743396,instance initiated,200,2021-04-05 12:49:17
8850,LOG_214680,INS_386246,instance crashed,500,2020-06-01 23:57:25
8851,LOG_937745,INS_685345,user logged in,201,2020-11-09 14:39:45
8852,LOG_926301,INS_490120,instance initiated,200,2020-06-15 03:29:15
8853,LOG_849009,INS_609950,instance initiated,200,2021-04-30 16:45:26
8854,LOG_132462,INS_764294,instance terminated,999,2021-01-02 18:39:41
8855,LOG_951978,INS_609120,instance terminated,999,2020-01-14 22:55:18
8856,LOG_314733,INS_350100,user logged in,201,2021-05-06 00:37:53
8857,LOG_141182,INS_404060,instance restart,501,2020-02-22 06:31:21
8858,LOG_295889,INS_130457,instance initiated,200,2021-05-22 17:13:41
8859,LOG_296468,INS_789060,instance terminated,999,2021-08-21 20:22:13
8860,LOG_193389,INS_938191,instance restart,501,2021-07-05 11:56:00
8861,LOG_274196,INS_652723,instance restart,501,2021-09-05 20:47:45
8862,LOG_493586,INS_664849,instance terminated,999,2020-08-28 18:46:39
8863,LOG_890269,INS_134859,instance shutdown,499,2020-06-03 11:55:34
8864,LOG_626588,INS_492141,instance crashed,500,2020-11-11 02:59:04
8865,LOG_980196,INS_905398,instance terminated,999,2020-10-06 15:52:28
8866,LOG_703337,INS_980700,instance terminated,999,2021-10-28 15:40:06
8867,LOG_532560,INS_610782,instance terminated,999,2020-02-17 10:47:54
8868,LOG_862821,INS_517273,instance initiated,200,2020-03-03 00:11:09
8869,LOG_316809,INS_962666,user logged in,201,2020-12-23 09:30:27
8870,LOG_696556,INS_997418,instance initiated,200,2021-03-08 06:08:49
8871,LOG_181453,INS_541151,instance restart,501,2020-04-02 16:41:16
8872,LOG_735624,INS_134282,instance terminated,999,2020-01-17 05:22:05
8873,LOG_502475,INS_293482,user logged in,201,2021-03-02 07:19:07
8874,LOG_916607,INS_701791,instance initiated,200,2021-01-01 07:25:59
8875,LOG_480398,INS_896557,instance initiated,200,2021-09-01 15:10:16
8876,LOG_354127,INS_506145,user logged in,201,2021-03-07 01:54:49
8877,LOG_250732,INS_224108,instance crashed,500,2020-08-16 18:12:10
8878,LOG_245857,INS_351938,user logged in,201,2021-02-22 01:42:36
8879,LOG_325777,INS_548295,user logged in,201,2020-03-15 17:20:42
8880,LOG_233383,INS_115763,instance initiated,200,2020-10-13 03:12:22
8881,LOG_863502,INS_399787,user logged in,201,2021-04-02 08:49:32
8882,LOG_394764,INS_232287,instance shutdown,499,2021-10-30 12:21:07
8883,LOG_407703,INS_444297,user logged in,201,2021-05-21 11:18:31
8884,LOG_289655,INS_802823,instance crashed,500,2021-11-07 14:10:16
8885,LOG_693645,INS_508443,instance restart,501,2021-08-23 08:43:16
8886,LOG_996968,INS_301451,instance crashed,500,2021-10-15 14:19:03
8887,LOG_885065,INS_418300,instance shutdown,499,2020-02-17 09:14:09
8888,LOG_643315,INS_875400,instance shutdown,499,2021-06-21 02:10:01
8889,LOG_691776,INS_442723,instance crashed,500,2020-05-29 18:12:31
8890,LOG_774087,INS_229839,user logged in,201,2020-03-19 03:36:35
8891,LOG_248751,INS_193668,instance terminated,999,2020-12-04 15:19:08
8892,LOG_141152,INS_662565,instance terminated,999,2020-07-16 08:57:16
8893,LOG_365214,INS_246325,instance restart,501,2020-07-31 04:51:00
8894,LOG_921150,INS_766084,user logged in,201,2020-12-27 01:28:41
8895,LOG_944007,INS_110568,instance restart,501,2020-02-04 17:55:17
8896,LOG_929670,INS_161659,instance initiated,200,2020-04-27 05:10:32
8897,LOG_390836,INS_139657,instance restart,501,2020-07-02 06:27:46
8898,LOG_450886,INS_383406,instance initiated,200,2021-06-20 18:26:34
8899,LOG_979724,INS_552948,user logged in,201,2020-01-27 16:13:16
8900,LOG_156568,INS_659425,instance shutdown,499,2021-06-17 04:52:35
8901,LOG_820599,INS_915341,instance crashed,500,2020-12-05 05:49:19
8902,LOG_987470,INS_592018,instance terminated,999,2021-07-24 19:27:17
8903,LOG_805027,INS_262333,user logged in,201,2021-03-23 18:24:54
8904,LOG_686800,INS_479785,instance shutdown,499,2020-04-24 06:29:11
8905,LOG_263713,INS_116240,instance restart,501,2021-01-28 14:57:32
8906,LOG_179563,INS_600588,user logged in,201,2020-07-04 15:33:17
8907,LOG_399924,INS_166067,user logged in,201,2020-07-09 22:17:37
8908,LOG_128084,INS_689677,instance terminated,999,2020-08-27 12:26:52
8909,LOG_674386,INS_534603,instance terminated,999,2021-01-12 16:55:17
8910,LOG_644628,INS_291371,instance restart,501,2021-11-12 20:47:50
8911,LOG_907982,INS_134643,instance initiated,200,2020-05-19 09:52:38
8912,LOG_591352,INS_870537,instance initiated,200,2021-11-01 08:31:28
8913,LOG_280799,INS_538548,instance crashed,500,2021-09-30 11:26:28
8914,LOG_837502,INS_603099,instance initiated,200,2020-11-29 07:39:53
8915,LOG_143088,INS_685345,user logged in,201,2021-10-17 14:46:12
8916,LOG_118356,INS_648188,instance initiated,200,2020-04-27 11:30:55
8917,LOG_429778,INS_473895,user logged in,201,2021-03-01 17:02:50
8918,LOG_128914,INS_173416,instance initiated,200,2021-05-16 19:50:31
8919,LOG_660423,INS_639476,instance restart,501,2020-02-24 10:39:46
8920,LOG_630479,INS_449698,user logged in,201,2020-09-05 23:58:21
8921,LOG_890688,INS_646706,instance restart,501,2020-04-10 20:28:53
8922,LOG_995373,INS_906464,instance crashed,500,2021-08-13 16:07:44
8923,LOG_641027,INS_372411,instance shutdown,499,2021-03-10 18:03:54
8924,LOG_197725,INS_938191,instance restart,501,2021-09-07 11:21:21
8925,LOG_561318,INS_491876,instance shutdown,499,2020-01-22 12:26:02
8926,LOG_849073,INS_991692,instance restart,501,2021-11-16 02:07:09
8927,LOG_777089,INS_571745,instance shutdown,499,2020-01-08 00:13:40
8928,LOG_373440,INS_561451,instance shutdown,499,2021-06-20 07:17:39
8929,LOG_453151,INS_984761,instance shutdown,499,2020-06-20 22:15:05
8930,LOG_311579,INS_641474,instance restart,501,2020-10-20 05:54:01
8931,LOG_263549,INS_309562,instance crashed,500,2020-01-08 06:41:57
8932,LOG_238955,INS_139665,user logged in,201,2020-02-25 02:52:46
8933,LOG_587758,INS_254894,instance initiated,200,2021-11-01 23:20:44
8934,LOG_569019,INS_509437,instance terminated,999,2021-01-31 21:53:43
8935,LOG_974354,INS_580333,user logged in,201,2020-06-29 01:24:58
8936,LOG_142990,INS_284641,user logged in,201,2020-05-30 13:53:13
8937,LOG_834912,INS_428100,instance restart,501,2020-03-30 14:37:33
8938,LOG_664506,INS_689208,instance restart,501,2020-08-31 04:41:20
8939,LOG_193369,INS_782551,instance terminated,999,2021-11-16 16:50:38
8940,LOG_271056,INS_289237,instance crashed,500,2021-05-13 13:23:03
8941,LOG_793169,INS_595241,user logged in,201,2020-06-29 05:48:22
8942,LOG_475686,INS_895987,instance initiated,200,2021-10-07 16:00:30
8943,LOG_857151,INS_852780,instance terminated,999,2021-02-13 17:19:13
8944,LOG_467888,INS_225961,instance restart,501,2021-05-29 12:36:58
8945,LOG_336583,INS_669083,instance restart,501,2021-10-08 17:38:58
8946,LOG_609370,INS_763172,instance initiated,200,2020-03-21 10:09:49
8947,LOG_590779,INS_579249,instance terminated,999,2020-12-30 23:16:23
8948,LOG_243728,INS_250952,instance shutdown,499,2020-10-31 19:14:37
8949,LOG_158465,INS_806244,instance restart,501,2020-06-01 20:12:51
8950,LOG_676617,INS_174114,instance crashed,500,2021-11-11 15:11:15
8951,LOG_285722,INS_655674,user logged in,201,2021-04-18 23:48:05
8952,LOG_576519,INS_309167,instance crashed,500,2021-04-20 15:39:25
8953,LOG_522674,INS_898473,instance restart,501,2020-07-22 19:01:28
8954,LOG_986758,INS_821605,instance crashed,500,2021-01-14 20:12:49
8955,LOG_189607,INS_705465,instance crashed,500,2021-04-20 19:56:19
8956,LOG_275345,INS_688147,instance restart,501,2021-10-31 17:42:46
8957,LOG_765549,INS_833812,instance shutdown,499,2021-08-21 15:56:08
8958,LOG_638619,INS_820336,instance crashed,500,2020-07-29 21:22:02
8959,LOG_566296,INS_357389,instance terminated,999,2021-10-16 06:52:40
8960,LOG_710927,INS_810393,instance terminated,999,2020-04-19 06:51:55
8961,LOG_864327,INS_736001,instance crashed,500,2020-10-17 07:53:15
8962,LOG_945566,INS_938191,user logged in,201,2021-11-04 06:46:03
8963,LOG_807311,INS_917209,instance terminated,999,2021-03-07 18:40:00
8964,LOG_219835,INS_829751,user logged in,201,2021-06-20 22:31:33
8965,LOG_960151,INS_353058,instance initiated,200,2021-05-26 23:49:41
8966,LOG_226157,INS_309167,instance crashed,500,2020-10-09 14:51:01
8967,LOG_823597,INS_820200,instance terminated,999,2020-08-16 08:21:00
8968,LOG_866581,INS_486373,instance restart,501,2020-01-06 07:54:31
8969,LOG_780862,INS_740178,instance shutdown,499,2020-06-22 15:41:49
8970,LOG_504331,INS_853890,instance terminated,999,2020-10-14 21:27:51
8971,LOG_721655,INS_902240,instance restart,501,2021-01-06 23:24:56
8972,LOG_754660,INS_590753,instance shutdown,499,2020-08-03 08:21:38
8973,LOG_559802,INS_456467,instance shutdown,499,2021-06-03 11:03:20
8974,LOG_631276,INS_412651,user logged in,201,2020-04-17 05:47:38
8975,LOG_908668,INS_806562,user logged in,201,2021-04-12 09:32:34
8976,LOG_128107,INS_723114,instance shutdown,499,2021-11-04 11:13:01
8977,LOG_544024,INS_669083,instance crashed,500,2021-02-06 19:22:13
8978,LOG_431197,INS_946110,instance terminated,999,2021-10-12 18:47:50
8979,LOG_296028,INS_819022,instance restart,501,2020-10-17 15:34:26
8980,LOG_888076,INS_807275,instance crashed,500,2020-05-26 01:50:48
8981,LOG_489480,INS_903333,instance terminated,999,2020-08-09 04:27:00
8982,LOG_999936,INS_482024,instance initiated,200,2020-12-15 04:45:56
8983,LOG_616624,INS_584035,instance initiated,200,2021-01-06 01:34:39
8984,LOG_319190,INS_977355,instance restart,501,2020-06-21 12:48:01
8985,LOG_553643,INS_111569,instance terminated,999,2020-11-16 03:54:05
8986,LOG_306426,INS_192680,user logged in,201,2020-05-03 08:13:34
8987,LOG_611174,INS_863418,user logged in,201,2020-07-06 17:20:59
8988,LOG_657316,INS_353225,instance initiated,200,2020-09-24 10:07:58
8989,LOG_335331,INS_832802,instance terminated,999,2020-08-25 01:47:24
8990,LOG_142629,INS_694019,user logged in,201,2020-02-03 02:23:45
8991,LOG_242333,INS_519419,instance terminated,999,2020-02-07 21:07:02
8992,LOG_361866,INS_980011,instance shutdown,499,2021-03-17 15:19:52
8993,LOG_150098,INS_801992,instance restart,501,2020-01-23 18:16:54
8994,LOG_447429,INS_299232,instance terminated,999,2021-01-22 18:45:11
8995,LOG_240793,INS_676599,instance initiated,200,2021-03-14 13:35:46
8996,LOG_710966,INS_585777,instance initiated,200,2020-12-15 12:55:27
8997,LOG_876966,INS_813888,instance terminated,999,2021-11-10 21:10:56
8998,LOG_244178,INS_138512,instance shutdown,499,2021-08-08 04:55:24
8999,LOG_168020,INS_634078,instance shutdown,499,2020-01-27 17:25:01
9000,LOG_574396,INS_745109,user logged in,201,2020-12-22 07:22:06
9001,LOG_853921,INS_253592,instance terminated,999,2021-09-25 21:31:40
9002,LOG_397493,INS_884937,instance crashed,500,2020-01-18 20:17:47
9003,LOG_902699,INS_100465,instance shutdown,499,2021-08-05 03:03:57
9004,LOG_138151,INS_254949,instance shutdown,499,2020-04-14 21:10:24
9005,LOG_196093,INS_620681,instance initiated,200,2020-10-26 08:06:44
9006,LOG_137568,INS_440062,instance restart,501,2021-04-22 18:24:50
9007,LOG_434489,INS_447757,user logged in,201,2021-10-23 23:59:11
9008,LOG_771994,INS_636261,instance terminated,999,2021-11-10 03:05:12
9009,LOG_455287,INS_204949,instance crashed,500,2020-06-03 03:46:09
9010,LOG_556180,INS_556083,instance crashed,500,2020-08-19 06:21:22
9011,LOG_682455,INS_457438,instance crashed,500,2020-01-23 20:10:28
9012,LOG_529526,INS_541222,instance shutdown,499,2020-01-03 14:58:53
9013,LOG_784570,INS_329980,instance shutdown,499,2021-04-19 17:13:44
9014,LOG_373914,INS_204653,instance terminated,999,2020-10-31 05:08:58
9015,LOG_645324,INS_501708,instance shutdown,499,2020-09-28 07:07:51
9016,LOG_767759,INS_174357,user logged in,201,2020-03-01 18:18:59
9017,LOG_852030,INS_112325,instance terminated,999,2020-09-24 08:17:53
9018,LOG_514721,INS_633316,user logged in,201,2021-06-11 08:53:04
9019,LOG_503108,INS_342698,instance initiated,200,2020-09-16 20:44:30
9020,LOG_211391,INS_693783,instance crashed,500,2020-06-02 00:50:05
9021,LOG_127279,INS_425589,instance crashed,500,2021-05-07 10:01:46
9022,LOG_656629,INS_515075,instance shutdown,499,2021-09-14 10:01:55
9023,LOG_826764,INS_536339,instance initiated,200,2021-10-01 08:50:08
9024,LOG_417681,INS_604104,instance shutdown,499,2021-04-24 14:07:42
9025,LOG_240603,INS_790002,instance initiated,200,2021-10-13 01:26:48
9026,LOG_442270,INS_486373,instance restart,501,2020-05-17 20:48:40
9027,LOG_335116,INS_168306,instance terminated,999,2021-08-25 01:27:11
9028,LOG_866332,INS_462925,instance initiated,200,2021-08-20 18:18:19
9029,LOG_290096,INS_760810,instance initiated,200,2021-02-26 12:00:09
9030,LOG_680208,INS_811475,instance crashed,500,2021-01-13 10:55:54
9031,LOG_632582,INS_734081,instance crashed,500,2020-08-22 14:38:04
9032,LOG_819060,INS_953427,instance initiated,200,2020-02-14 09:02:05
9033,LOG_733032,INS_761955,instance restart,501,2020-07-13 07:43:27
9034,LOG_943289,INS_571745,instance initiated,200,2020-11-10 05:57:21
9035,LOG_423934,INS_538222,instance initiated,200,2021-11-04 16:25:23
9036,LOG_570889,INS_269618,instance initiated,200,2020-01-20 08:36:07
9037,LOG_347897,INS_247812,instance shutdown,499,2020-04-05 06:21:01
9038,LOG_663744,INS_595552,instance crashed,500,2020-11-03 19:34:05
9039,LOG_506510,INS_517410,instance terminated,999,2021-05-11 01:36:29
9040,LOG_387613,INS_440703,instance crashed,500,2021-06-08 06:02:41
9041,LOG_293302,INS_814424,user logged in,201,2021-08-24 11:57:37
9042,LOG_902395,INS_796242,user logged in,201,2021-08-20 00:06:52
9043,LOG_144702,INS_629177,instance restart,501,2021-01-10 12:17:04
9044,LOG_228016,INS_861698,instance shutdown,499,2021-09-20 14:06:52
9045,LOG_338811,INS_465113,instance crashed,500,2021-07-13 08:23:33
9046,LOG_728600,INS_838896,user logged in,201,2020-08-09 10:39:38
9047,LOG_742629,INS_386246,instance crashed,500,2020-08-05 19:44:43
9048,LOG_711635,INS_932612,instance initiated,200,2021-07-29 16:46:51
9049,LOG_572764,INS_740132,instance shutdown,499,2021-03-15 17:48:33
9050,LOG_557534,INS_159298,instance initiated,200,2020-01-19 22:48:11
9051,LOG_915355,INS_905645,instance restart,501,2021-07-22 02:14:41
9052,LOG_879586,INS_595540,instance shutdown,499,2020-12-29 09:38:12
9053,LOG_572733,INS_976472,user logged in,201,2021-09-24 03:06:25
9054,LOG_490686,INS_895987,instance terminated,999,2020-07-10 04:20:50
9055,LOG_964347,INS_451484,instance terminated,999,2020-08-05 15:55:32
9056,LOG_134222,INS_330248,instance shutdown,499,2020-03-30 13:22:44
9057,LOG_938851,INS_670947,instance shutdown,499,2021-11-07 02:19:34
9058,LOG_826878,INS_542861,instance initiated,200,2020-01-22 19:58:31
9059,LOG_940627,INS_165070,instance restart,501,2021-10-04 18:00:51
9060,LOG_147074,INS_243095,instance initiated,200,2020-06-11 23:55:33
9061,LOG_399297,INS_941294,instance terminated,999,2021-08-23 21:26:17
9062,LOG_322180,INS_850767,instance terminated,999,2021-01-25 07:49:31
9063,LOG_393057,INS_325889,user logged in,201,2020-06-07 00:13:36
9064,LOG_297231,INS_635270,instance shutdown,499,2020-09-19 11:45:02
9065,LOG_542293,INS_143593,instance restart,501,2020-07-28 21:37:21
9066,LOG_426932,INS_536340,instance crashed,500,2021-04-29 15:41:23
9067,LOG_599193,INS_755882,instance restart,501,2021-10-15 23:30:01
9068,LOG_575238,INS_274011,instance terminated,999,2020-02-16 04:12:52
9069,LOG_471204,INS_630175,instance restart,501,2021-06-13 15:19:06
9070,LOG_501486,INS_161991,instance shutdown,499,2020-08-23 03:29:23
9071,LOG_151721,INS_868863,instance restart,501,2020-10-28 06:36:06
9072,LOG_600193,INS_505962,instance crashed,500,2021-09-12 01:17:28
9073,LOG_816739,INS_944262,instance terminated,999,2020-03-24 23:56:10
9074,LOG_877049,INS_576539,instance crashed,500,2020-12-21 21:12:24
9075,LOG_763090,INS_671125,instance terminated,999,2021-10-19 15:35:23
9076,LOG_897035,INS_741291,instance shutdown,499,2021-06-15 16:47:26
9077,LOG_132964,INS_310443,instance restart,501,2021-09-16 23:17:06
9078,LOG_899117,INS_534887,instance terminated,999,2021-03-28 17:56:43
9079,LOG_506039,INS_647969,user logged in,201,2021-01-31 20:29:25
9080,LOG_405895,INS_729541,instance crashed,500,2021-08-26 17:08:32
9081,LOG_174226,INS_933052,instance terminated,999,2020-12-20 22:01:26
9082,LOG_818707,INS_134230,instance shutdown,499,2021-04-03 12:44:37
9083,LOG_932079,INS_182277,instance terminated,999,2021-08-20 05:20:05
9084,LOG_247073,INS_520518,instance terminated,999,2020-08-11 22:13:57
9085,LOG_136470,INS_583725,instance restart,501,2020-10-21 02:52:28
9086,LOG_624372,INS_919635,instance initiated,200,2020-08-19 09:43:13
9087,LOG_888119,INS_728607,instance terminated,999,2021-07-24 17:09:35
9088,LOG_136764,INS_980825,instance shutdown,499,2021-01-15 12:30:00
9089,LOG_867386,INS_449611,instance terminated,999,2020-10-17 18:21:25
9090,LOG_450810,INS_150049,instance shutdown,499,2021-07-30 17:00:58
9091,LOG_265253,INS_251241,instance shutdown,499,2020-06-25 03:28:41
9092,LOG_655483,INS_613509,instance crashed,500,2020-12-10 01:50:16
9093,LOG_793049,INS_534854,instance crashed,500,2020-02-04 21:48:52
9094,LOG_748238,INS_118671,instance terminated,999,2020-06-07 15:11:35
9095,LOG_423841,INS_204981,instance terminated,999,2020-06-05 17:25:23
9096,LOG_548548,INS_213114,user logged in,201,2020-02-21 05:47:55
9097,LOG_697518,INS_200331,instance crashed,500,2021-06-15 23:04:33
9098,LOG_647474,INS_601706,instance terminated,999,2021-07-19 02:44:12
9099,LOG_734997,INS_932862,instance crashed,500,2020-02-14 06:24:21
9100,LOG_630630,INS_932905,instance terminated,999,2020-10-18 11:17:52
9101,LOG_739027,INS_359106,user logged in,201,2020-01-05 11:34:43
9102,LOG_190243,INS_298334,instance crashed,500,2021-05-28 23:46:30
9103,LOG_695784,INS_224813,instance crashed,500,2021-01-06 13:24:23
9104,LOG_764010,INS_618715,instance crashed,500,2021-10-20 20:47:46
9105,LOG_259614,INS_151336,instance terminated,999,2021-11-14 18:04:18
9106,LOG_226464,INS_192080,instance crashed,500,2020-10-27 21:47:38
9107,LOG_966655,INS_380779,instance restart,501,2020-12-05 10:09:56
9108,LOG_599627,INS_582571,instance initiated,200,2021-10-31 00:20:02
9109,LOG_169755,INS_648379,instance terminated,999,2021-02-25 19:50:30
9110,LOG_967504,INS_454410,instance shutdown,499,2021-03-11 02:57:01
9111,LOG_731904,INS_502824,instance crashed,500,2020-09-22 21:44:49
9112,LOG_212562,INS_109561,instance shutdown,499,2020-05-25 20:05:24
9113,LOG_586003,INS_438736,instance crashed,500,2020-09-29 10:34:58
9114,LOG_747365,INS_216976,instance restart,501,2020-08-04 18:08:38
9115,LOG_585159,INS_744335,instance shutdown,499,2020-12-10 06:47:06
9116,LOG_217351,INS_628471,user logged in,201,2021-06-18 23:07:49
9117,LOG_758699,INS_456467,user logged in,201,2020-02-09 16:43:52
9118,LOG_271885,INS_326882,instance terminated,999,2021-02-26 16:52:39
9119,LOG_921334,INS_246325,instance initiated,200,2021-04-12 21:10:08
9120,LOG_379988,INS_451384,instance initiated,200,2021-05-09 14:12:36
9121,LOG_529899,INS_733315,instance shutdown,499,2020-01-12 07:03:55
9122,LOG_431736,INS_424018,instance terminated,999,2021-10-02 15:25:40
9123,LOG_413865,INS_806562,instance initiated,200,2021-08-13 23:01:40
9124,LOG_329703,INS_148385,instance restart,501,2020-02-23 08:56:51
9125,LOG_263982,INS_659425,user logged in,201,2020-12-19 17:01:33
9126,LOG_177227,INS_550134,instance terminated,999,2020-01-23 10:15:53
9127,LOG_429019,INS_937042,instance crashed,500,2020-04-04 14:47:52
9128,LOG_700383,INS_962195,instance crashed,500,2020-10-03 11:42:57
9129,LOG_816677,INS_225694,instance shutdown,499,2021-10-30 14:08:26
9130,LOG_508989,INS_294159,instance shutdown,499,2021-03-12 19:27:30
9131,LOG_736528,INS_961658,user logged in,201,2020-04-30 18:08:47
9132,LOG_647399,INS_725981,instance terminated,999,2020-04-11 06:11:35
9133,LOG_533293,INS_641474,instance shutdown,499,2020-03-13 03:20:29
9134,LOG_841101,INS_879488,instance crashed,500,2020-03-07 11:44:07
9135,LOG_321286,INS_453903,user logged in,201,2020-08-12 13:18:58
9136,LOG_485380,INS_477908,instance terminated,999,2020-04-01 10:38:56
9137,LOG_555010,INS_729730,instance shutdown,499,2020-01-12 13:13:28
9138,LOG_838358,INS_280502,instance restart,501,2020-12-16 17:21:55
9139,LOG_308971,INS_876869,instance crashed,500,2020-09-27 18:59:34
9140,LOG_415692,INS_499918,instance crashed,500,2021-10-04 22:40:48
9141,LOG_791764,INS_452618,instance shutdown,499,2020-09-15 05:42:07
9142,LOG_302137,INS_582571,instance crashed,500,2020-07-17 16:46:22
9143,LOG_392029,INS_385621,instance initiated,200,2021-03-04 04:26:41
9144,LOG_163867,INS_407633,instance terminated,999,2020-01-17 14:48:17
9145,LOG_237192,INS_544621,instance restart,501,2021-03-03 19:40:52
9146,LOG_426208,INS_684365,instance initiated,200,2020-11-13 23:48:52
9147,LOG_559526,INS_139413,instance restart,501,2020-05-08 10:45:23
9148,LOG_379787,INS_253592,instance crashed,500,2021-09-04 13:08:31
9149,LOG_758074,INS_824362,user logged in,201,2020-05-22 08:02:24
9150,LOG_130338,INS_884131,instance terminated,999,2020-11-14 19:38:10
9151,LOG_988573,INS_388384,user logged in,201,2021-06-30 21:02:18
9152,LOG_156169,INS_764925,instance terminated,999,2021-02-18 11:27:40
9153,LOG_696673,INS_187562,instance shutdown,499,2021-06-07 06:50:20
9154,LOG_354248,INS_870560,user logged in,201,2020-08-30 03:57:50
9155,LOG_528218,INS_461206,instance restart,501,2021-04-07 03:27:50
9156,LOG_660654,INS_869583,instance terminated,999,2020-07-14 03:04:35
9157,LOG_638942,INS_352199,instance terminated,999,2021-06-11 14:10:53
9158,LOG_109105,INS_904960,instance initiated,200,2021-03-26 04:37:36
9159,LOG_440508,INS_110576,instance terminated,999,2020-09-28 16:38:38
9160,LOG_877710,INS_332625,instance terminated,999,2020-09-16 07:54:20
9161,LOG_237306,INS_770886,instance shutdown,499,2020-05-13 21:06:12
9162,LOG_275461,INS_843412,instance initiated,200,2021-06-03 11:33:22
9163,LOG_703948,INS_670947,instance crashed,500,2021-04-07 21:07:52
9164,LOG_834112,INS_496070,instance restart,501,2020-10-23 19:05:34
9165,LOG_493171,INS_316554,instance initiated,200,2020-12-30 21:14:52
9166,LOG_745230,INS_115334,instance restart,501,2020-01-16 01:08:36
9167,LOG_901981,INS_669767,instance terminated,999,2021-10-21 05:33:22
9168,LOG_440384,INS_541151,instance crashed,500,2020-07-18 21:44:44
9169,LOG_114020,INS_312703,user logged in,201,2020-02-05 13:26:38
9170,LOG_168406,INS_392837,instance restart,501,2021-10-30 12:35:32
9171,LOG_206548,INS_857507,instance crashed,500,2020-05-31 20:17:13
9172,LOG_573477,INS_679310,instance restart,501,2021-07-21 18:22:01
9173,LOG_141031,INS_933052,instance terminated,999,2021-10-21 06:42:07
9174,LOG_475420,INS_378770,instance shutdown,499,2021-06-05 14:44:10
9175,LOG_710803,INS_400196,instance crashed,500,2020-09-07 00:47:46
9176,LOG_812948,INS_583394,user logged in,201,2021-10-17 07:30:28
9177,LOG_654099,INS_845947,user logged in,201,2020-01-17 10:51:23
9178,LOG_456995,INS_298036,instance shutdown,499,2020-09-21 02:00:35
9179,LOG_717913,INS_770776,instance initiated,200,2020-11-14 15:54:51
9180,LOG_557846,INS_131156,instance shutdown,499,2021-11-08 02:52:18
9181,LOG_661862,INS_480040,instance terminated,999,2020-02-22 03:18:34
9182,LOG_584730,INS_804121,instance initiated,200,2021-05-14 11:41:12
9183,LOG_896838,INS_372794,instance initiated,200,2020-11-09 18:04:37
9184,LOG_670032,INS_470852,instance initiated,200,2020-10-25 01:20:13
9185,LOG_893971,INS_929571,instance crashed,500,2020-07-23 01:43:44
