,bill_id,bill_date,due_date,subscriptionID,amount
2965,BILL_154745,2021-03-24 21:28:28,2021-04-03 21:28:28,SUB_209912,1536.0
2966,BILL_986190,2021-04-23 21:28:28,2021-05-03 21:28:28,SUB_209912,1536.0
2967,BILL_279134,2021-05-23 21:28:28,2021-06-02 21:28:28,SUB_209912,1536.0
2968,BILL_202807,2021-06-22 21:28:28,2021-07-02 21:28:28,SUB_209912,1536.0
2969,BILL_260596,2021-07-22 21:28:28,2021-08-01 21:28:28,SUB_209912,1536.0
2970,BILL_658582,2021-08-21 21:28:28,2021-08-31 21:28:28,SUB_209912,1536.0
2971,BILL_688602,2021-09-20 21:28:28,2021-09-30 21:28:28,SUB_209912,1536.0
2972,BILL_421280,2021-10-20 21:28:28,2021-10-30 21:28:28,SUB_209912,1536.0
2973,BILL_642317,2021-08-29 20:51:53,2021-09-08 20:51:53,SUB_820487,64.0
2974,BILL_547658,2021-09-28 20:51:53,2021-10-08 20:51:53,SUB_820487,64.0
2975,BILL_671622,2020-03-03 10:31:56,2020-03-13 10:31:56,SUB_421607,32.0
2976,BILL_588062,2020-04-02 10:31:56,2020-04-12 10:31:56,SUB_421607,32.0
2977,BILL_766661,2020-05-02 10:31:56,2020-05-12 10:31:56,SUB_421607,32.0
2978,BILL_851161,2020-06-01 10:31:56,2020-06-11 10:31:56,SUB_421607,32.0
2979,BILL_182390,2020-07-01 10:31:56,2020-07-11 10:31:56,SUB_421607,32.0
2980,BILL_851632,2020-07-31 10:31:56,2020-08-10 10:31:56,SUB_421607,32.0
2981,BILL_168104,2020-08-30 10:31:56,2020-09-09 10:31:56,SUB_421607,32.0
2982,BILL_716297,2020-09-29 10:31:56,2020-10-09 10:31:56,SUB_421607,32.0
2983,BILL_339076,2020-10-29 10:31:56,2020-11-08 10:31:56,SUB_421607,32.0
2984,BILL_301224,2020-11-28 10:31:56,2020-12-08 10:31:56,SUB_421607,32.0
2985,BILL_350803,2020-12-28 10:31:56,2021-01-07 10:31:56,SUB_421607,32.0
2986,BILL_356160,2021-01-27 10:31:56,2021-02-06 10:31:56,SUB_421607,32.0
2987,BILL_459753,2021-02-26 10:31:56,2021-03-08 10:31:56,SUB_421607,32.0
2988,BILL_943118,2021-03-28 10:31:56,2021-04-07 10:31:56,SUB_421607,32.0
2989,BILL_359399,2021-04-27 10:31:56,2021-05-07 10:31:56,SUB_421607,32.0
2990,BILL_371406,2021-05-27 10:31:56,2021-06-06 10:31:56,SUB_421607,32.0
2991,BILL_120125,2021-06-26 10:31:56,2021-07-06 10:31:56,SUB_421607,32.0
2992,BILL_777391,2021-07-26 10:31:56,2021-08-05 10:31:56,SUB_421607,32.0
2993,BILL_275841,2021-08-25 10:31:56,2021-09-04 10:31:56,SUB_421607,32.0
2994,BILL_488672,2021-09-24 10:31:56,2021-10-04 10:31:56,SUB_421607,32.0
2995,BILL_744687,2020-02-22 10:47:55,2020-03-03 10:47:55,SUB_444465,480.0
2996,BILL_199739,2020-03-23 10:47:55,2020-04-02 10:47:55,SUB_444465,480.0
2997,BILL_757948,2020-04-22 10:47:55,2020-05-02 10:47:55,SUB_444465,480.0
2998,BILL_232384,2020-05-22 10:47:55,2020-06-01 10:47:55,SUB_444465,480.0
2999,BILL_385224,2020-06-21 10:47:55,2020-07-01 10:47:55,SUB_444465,480.0
3000,BILL_757430,2020-07-21 10:47:55,2020-07-31 10:47:55,SUB_444465,480.0
3001,BILL_575724,2020-08-20 10:47:55,2020-08-30 10:47:55,SUB_444465,480.0
3002,BILL_830403,2020-09-19 10:47:55,2020-09-29 10:47:55,SUB_444465,480.0
3003,BILL_112674,2020-10-19 10:47:55,2020-10-29 10:47:55,SUB_444465,480.0
3004,BILL_739645,2020-11-18 10:47:55,2020-11-28 10:47:55,SUB_444465,480.0
3005,BILL_420913,2020-12-18 10:47:55,2020-12-28 10:47:55,SUB_444465,480.0
3006,BILL_247332,2021-01-17 10:47:55,2021-01-27 10:47:55,SUB_444465,480.0
3007,BILL_156906,2021-02-16 10:47:55,2021-02-26 10:47:55,SUB_444465,480.0
3008,BILL_185099,2021-03-18 10:47:55,2021-03-28 10:47:55,SUB_444465,480.0
3009,BILL_670771,2021-04-17 10:47:55,2021-04-27 10:47:55,SUB_444465,480.0
3010,BILL_122185,2021-05-17 10:47:55,2021-05-27 10:47:55,SUB_444465,480.0
3011,BILL_609619,2021-06-16 10:47:55,2021-06-26 10:47:55,SUB_444465,480.0
3012,BILL_315104,2021-07-16 10:47:55,2021-07-26 10:47:55,SUB_444465,480.0
3013,BILL_974749,2021-08-15 10:47:55,2021-08-25 10:47:55,SUB_444465,480.0
3014,BILL_560855,2021-09-14 10:47:55,2021-09-24 10:47:55,SUB_444465,480.0
3015,BILL_500453,2021-10-14 10:47:55,2021-10-24 10:47:55,SUB_444465,480.0
3016,BILL_592140,2021-06-26 17:01:38,2021-07-06 17:01:38,SUB_196382,64.0
3017,BILL_215275,2021-07-26 17:01:38,2021-08-05 17:01:38,SUB_196382,64.0
3018,BILL_812660,2021-08-25 17:01:38,2021-09-04 17:01:38,SUB_196382,64.0
3019,BILL_647222,2021-09-24 17:01:38,2021-10-04 17:01:38,SUB_196382,64.0
3020,BILL_539367,2020-12-13 17:55:06,2020-12-23 17:55:06,SUB_810168,512.0
3021,BILL_564972,2021-01-12 17:55:06,2021-01-22 17:55:06,SUB_810168,512.0
3022,BILL_963430,2021-02-11 17:55:06,2021-02-21 17:55:06,SUB_810168,512.0
3023,BILL_475741,2021-03-13 17:55:06,2021-03-23 17:55:06,SUB_810168,512.0
3024,BILL_195016,2021-04-12 17:55:06,2021-04-22 17:55:06,SUB_810168,512.0
3025,BILL_928324,2021-05-12 17:55:06,2021-05-22 17:55:06,SUB_810168,512.0
3026,BILL_907634,2021-06-11 17:55:06,2021-06-21 17:55:06,SUB_810168,512.0
3027,BILL_925088,2021-07-11 17:55:06,2021-07-21 17:55:06,SUB_810168,512.0
3028,BILL_203737,2021-08-10 17:55:06,2021-08-20 17:55:06,SUB_810168,512.0
3029,BILL_156378,2021-09-09 17:55:06,2021-09-19 17:55:06,SUB_810168,512.0
3030,BILL_153271,2021-10-09 17:55:06,2021-10-19 17:55:06,SUB_810168,512.0
3031,BILL_609003,2020-05-18 01:47:54,2020-05-28 01:47:54,SUB_887021,3072.0
3032,BILL_990134,2020-06-17 01:47:54,2020-06-27 01:47:54,SUB_887021,3072.0
3033,BILL_155519,2020-07-17 01:47:54,2020-07-27 01:47:54,SUB_887021,3072.0
3034,BILL_221743,2020-08-16 01:47:54,2020-08-26 01:47:54,SUB_887021,3072.0
3035,BILL_497191,2020-09-15 01:47:54,2020-09-25 01:47:54,SUB_887021,3072.0
3036,BILL_894812,2020-10-15 01:47:54,2020-10-25 01:47:54,SUB_887021,3072.0
3037,BILL_341267,2020-11-14 01:47:54,2020-11-24 01:47:54,SUB_887021,3072.0
3038,BILL_686190,2020-12-14 01:47:54,2020-12-24 01:47:54,SUB_887021,3072.0
3039,BILL_817135,2021-01-13 01:47:54,2021-01-23 01:47:54,SUB_887021,3072.0
3040,BILL_342434,2021-02-12 01:47:54,2021-02-22 01:47:54,SUB_887021,3072.0
3041,BILL_121527,2021-03-14 01:47:54,2021-03-24 01:47:54,SUB_887021,3072.0
3042,BILL_201433,2021-04-13 01:47:54,2021-04-23 01:47:54,SUB_887021,3072.0
3043,BILL_220416,2021-05-13 01:47:54,2021-05-23 01:47:54,SUB_887021,3072.0
3044,BILL_826844,2021-06-12 01:47:54,2021-06-22 01:47:54,SUB_887021,3072.0
3045,BILL_465478,2021-07-12 01:47:54,2021-07-22 01:47:54,SUB_887021,3072.0
3046,BILL_806518,2021-08-11 01:47:54,2021-08-21 01:47:54,SUB_887021,3072.0
3047,BILL_306428,2021-09-10 01:47:54,2021-09-20 01:47:54,SUB_887021,3072.0
3048,BILL_989512,2021-10-13 08:29:19,2021-10-23 08:29:19,SUB_887021,307.20000000000005
3049,BILL_762966,2021-04-20 14:03:38,2021-04-30 14:03:38,SUB_547171,768.0
3050,BILL_880871,2021-05-20 14:03:38,2021-05-30 14:03:38,SUB_547171,768.0
3051,BILL_257619,2021-06-19 14:03:38,2021-06-29 14:03:38,SUB_547171,768.0
3052,BILL_844081,2021-07-19 14:03:38,2021-07-29 14:03:38,SUB_547171,768.0
3053,BILL_443301,2021-08-18 14:03:38,2021-08-28 14:03:38,SUB_547171,768.0
3054,BILL_332327,2021-09-17 14:03:38,2021-09-27 14:03:38,SUB_547171,768.0
3055,BILL_319849,2021-10-17 14:03:38,2021-10-27 14:03:38,SUB_547171,768.0
3056,BILL_334179,2020-02-11 19:30:07,2020-02-21 19:30:07,SUB_360653,1.6
3057,BILL_600589,2021-03-17 22:59:54,2021-03-27 22:59:54,SUB_317171,3072.0
3058,BILL_484779,2021-04-16 22:59:54,2021-04-26 22:59:54,SUB_317171,3072.0
3059,BILL_204816,2021-05-16 22:59:54,2021-05-26 22:59:54,SUB_317171,3072.0
3060,BILL_207678,2021-06-15 22:59:54,2021-06-25 22:59:54,SUB_317171,3072.0
3061,BILL_354864,2021-07-15 22:59:54,2021-07-25 22:59:54,SUB_317171,3072.0
3062,BILL_785132,2021-08-14 22:59:54,2021-08-24 22:59:54,SUB_317171,3072.0
3063,BILL_210314,2021-09-13 22:59:54,2021-09-23 22:59:54,SUB_317171,3072.0
3064,BILL_684433,2021-10-13 22:59:54,2021-10-23 22:59:54,SUB_317171,3072.0
3065,BILL_108936,2020-04-24 04:02:36,2020-05-04 04:02:36,SUB_834528,40.0
3066,BILL_825596,2020-05-24 04:02:36,2020-06-03 04:02:36,SUB_834528,40.0
3067,BILL_874305,2020-06-23 04:02:36,2020-07-03 04:02:36,SUB_834528,40.0
3068,BILL_486389,2020-07-23 04:02:36,2020-08-02 04:02:36,SUB_834528,40.0
3069,BILL_401101,2020-08-22 04:02:36,2020-09-01 04:02:36,SUB_834528,40.0
3070,BILL_529406,2020-09-21 04:02:36,2020-10-01 04:02:36,SUB_834528,40.0
3071,BILL_142448,2020-10-21 04:02:36,2020-10-31 04:02:36,SUB_834528,40.0
3072,BILL_982245,2020-11-20 04:02:36,2020-11-30 04:02:36,SUB_834528,40.0
3073,BILL_282672,2020-12-20 04:02:36,2020-12-30 04:02:36,SUB_834528,40.0
3074,BILL_508615,2021-01-19 04:02:36,2021-01-29 04:02:36,SUB_834528,40.0
3075,BILL_391597,2021-02-18 04:02:36,2021-02-28 04:02:36,SUB_834528,40.0
3076,BILL_556250,2021-03-20 04:02:36,2021-03-30 04:02:36,SUB_834528,40.0
3077,BILL_168745,2021-04-19 04:02:36,2021-04-29 04:02:36,SUB_834528,40.0
3078,BILL_523129,2021-05-19 04:02:36,2021-05-29 04:02:36,SUB_834528,40.0
3079,BILL_590318,2021-06-18 04:02:36,2021-06-28 04:02:36,SUB_834528,40.0
3080,BILL_760575,2021-07-18 04:02:36,2021-07-28 04:02:36,SUB_834528,40.0
3081,BILL_122007,2021-08-17 04:02:36,2021-08-27 04:02:36,SUB_834528,40.0
3082,BILL_526119,2021-09-16 04:02:36,2021-09-26 04:02:36,SUB_834528,40.0
3083,BILL_772399,2021-10-16 04:02:36,2021-10-26 04:02:36,SUB_834528,40.0
3084,BILL_752937,2021-08-13 14:47:41,2021-08-23 14:47:41,SUB_318106,320.0
3085,BILL_476756,2021-09-12 14:47:41,2021-09-22 14:47:41,SUB_318106,320.0
3086,BILL_232011,2021-10-12 14:47:41,2021-10-22 14:47:41,SUB_318106,320.0
3087,BILL_677574,2021-06-30 01:16:53,2021-07-10 01:16:53,SUB_539799,48.0
3088,BILL_887687,2021-07-30 01:16:53,2021-08-09 01:16:53,SUB_539799,48.0
3089,BILL_709257,2021-08-29 01:16:53,2021-09-08 01:16:53,SUB_539799,48.0
3090,BILL_699089,2021-09-28 01:16:53,2021-10-08 01:16:53,SUB_539799,48.0
3091,BILL_691255,2021-05-17 14:17:28,2021-05-27 14:17:28,SUB_180694,40.0
3092,BILL_820023,2021-06-16 14:17:28,2021-06-26 14:17:28,SUB_180694,40.0
3093,BILL_760439,2021-08-05 06:53:11,2021-08-15 06:53:11,SUB_180694,25.333333333333332
3094,BILL_384823,2021-03-10 01:58:52,2021-03-20 01:58:52,SUB_683849,128.0
3095,BILL_173388,2021-04-09 01:58:52,2021-04-19 01:58:52,SUB_683849,128.0
3096,BILL_185453,2021-05-09 01:58:52,2021-05-19 01:58:52,SUB_683849,128.0
3097,BILL_505603,2021-06-08 01:58:52,2021-06-18 01:58:52,SUB_683849,128.0
3098,BILL_307692,2021-07-08 01:58:52,2021-07-18 01:58:52,SUB_683849,128.0
3099,BILL_592662,2021-08-15 10:33:04,2021-08-25 10:33:04,SUB_683849,34.13333333333333
3100,BILL_348424,2020-02-26 01:32:21,2020-03-07 01:32:21,SUB_143762,4096.0
3101,BILL_652901,2020-03-27 01:32:21,2020-04-06 01:32:21,SUB_143762,4096.0
3102,BILL_719528,2020-04-26 01:32:21,2020-05-06 01:32:21,SUB_143762,4096.0
3103,BILL_327758,2020-05-26 01:32:21,2020-06-05 01:32:21,SUB_143762,4096.0
3104,BILL_130599,2020-07-07 17:45:07,2020-07-17 17:45:07,SUB_143762,1638.4
3105,BILL_925597,2020-11-15 05:09:23,2020-11-25 05:09:23,SUB_129465,480.0
3106,BILL_161866,2020-12-15 05:09:23,2020-12-25 05:09:23,SUB_129465,480.0
3107,BILL_223905,2021-01-14 05:09:23,2021-01-24 05:09:23,SUB_129465,480.0
3108,BILL_859895,2021-02-13 05:09:23,2021-02-23 05:09:23,SUB_129465,480.0
3109,BILL_815608,2021-03-15 05:09:23,2021-03-25 05:09:23,SUB_129465,480.0
3110,BILL_305430,2021-04-14 05:09:23,2021-04-24 05:09:23,SUB_129465,480.0
3111,BILL_968222,2021-05-14 05:09:23,2021-05-24 05:09:23,SUB_129465,480.0
3112,BILL_614362,2021-06-13 05:09:23,2021-06-23 05:09:23,SUB_129465,480.0
3113,BILL_837555,2021-07-13 05:09:23,2021-07-23 05:09:23,SUB_129465,480.0
3114,BILL_296083,2021-08-12 05:09:23,2021-08-22 05:09:23,SUB_129465,480.0
3115,BILL_679171,2021-09-11 05:09:23,2021-09-21 05:09:23,SUB_129465,480.0
3116,BILL_838991,2021-10-11 05:09:23,2021-10-21 05:09:23,SUB_129465,480.0
3117,BILL_169732,2021-09-14 05:21:59,2021-09-24 05:21:59,SUB_184090,384.0
3118,BILL_943962,2021-10-14 05:21:59,2021-10-24 05:21:59,SUB_184090,384.0
3119,BILL_136638,2021-07-25 17:02:39,2021-08-04 17:02:39,SUB_423265,768.0
3120,BILL_750773,2021-08-24 17:02:39,2021-09-03 17:02:39,SUB_423265,768.0
3121,BILL_952621,2021-09-23 17:02:39,2021-10-03 17:02:39,SUB_423265,768.0
3122,BILL_453283,2021-02-06 01:10:28,2021-02-16 01:10:28,SUB_284601,2560.0
3123,BILL_332763,2021-03-08 01:10:28,2021-03-18 01:10:28,SUB_284601,2560.0
3124,BILL_294411,2021-04-07 01:10:28,2021-04-17 01:10:28,SUB_284601,2560.0
3125,BILL_945846,2021-05-07 01:10:28,2021-05-17 01:10:28,SUB_284601,2560.0
3126,BILL_901387,2021-06-06 01:10:28,2021-06-16 01:10:28,SUB_284601,2560.0
3127,BILL_118759,2021-07-06 01:10:28,2021-07-16 01:10:28,SUB_284601,2560.0
3128,BILL_526762,2021-08-05 01:10:28,2021-08-15 01:10:28,SUB_284601,2560.0
3129,BILL_242289,2021-09-04 01:10:28,2021-09-14 01:10:28,SUB_284601,2560.0
3130,BILL_890396,2021-10-04 01:10:28,2021-10-14 01:10:28,SUB_284601,2560.0
3131,BILL_210117,2020-07-02 10:10:01,2020-07-12 10:10:01,SUB_768167,32.0
3132,BILL_229223,2020-08-01 10:10:01,2020-08-11 10:10:01,SUB_768167,32.0
3133,BILL_628524,2020-08-31 10:10:01,2020-09-10 10:10:01,SUB_768167,32.0
3134,BILL_434199,2020-09-30 10:10:01,2020-10-10 10:10:01,SUB_768167,32.0
3135,BILL_316010,2020-10-30 10:10:01,2020-11-09 10:10:01,SUB_768167,32.0
3136,BILL_489839,2020-11-29 10:10:01,2020-12-09 10:10:01,SUB_768167,32.0
3137,BILL_283580,2020-12-29 10:10:01,2021-01-08 10:10:01,SUB_768167,32.0
3138,BILL_762496,2021-01-28 10:10:01,2021-02-07 10:10:01,SUB_768167,32.0
3139,BILL_545710,2021-02-27 10:10:01,2021-03-09 10:10:01,SUB_768167,32.0
3140,BILL_646829,2021-03-29 10:10:01,2021-04-08 10:10:01,SUB_768167,32.0
3141,BILL_682767,2021-04-28 10:10:01,2021-05-08 10:10:01,SUB_768167,32.0
3142,BILL_228587,2021-05-28 10:10:01,2021-06-07 10:10:01,SUB_768167,32.0
3143,BILL_509047,2021-06-27 10:10:01,2021-07-07 10:10:01,SUB_768167,32.0
3144,BILL_155181,2021-07-27 10:10:01,2021-08-06 10:10:01,SUB_768167,32.0
3145,BILL_263535,2021-08-26 10:10:01,2021-09-05 10:10:01,SUB_768167,32.0
3146,BILL_919247,2021-09-25 10:10:01,2021-10-05 10:10:01,SUB_768167,32.0
3147,BILL_410652,2020-09-16 21:54:56,2020-09-26 21:54:56,SUB_826457,3840.0
3148,BILL_347317,2020-10-16 21:54:56,2020-10-26 21:54:56,SUB_826457,3840.0
3149,BILL_542535,2020-11-15 21:54:56,2020-11-25 21:54:56,SUB_826457,3840.0
3150,BILL_422529,2020-12-15 21:54:56,2020-12-25 21:54:56,SUB_826457,3840.0
3151,BILL_158655,2021-01-14 21:54:56,2021-01-24 21:54:56,SUB_826457,3840.0
3152,BILL_371446,2021-02-13 21:54:56,2021-02-23 21:54:56,SUB_826457,3840.0
3153,BILL_178365,2021-03-15 21:54:56,2021-03-25 21:54:56,SUB_826457,3840.0
3154,BILL_203329,2021-04-14 21:54:56,2021-04-24 21:54:56,SUB_826457,3840.0
3155,BILL_769360,2021-05-14 21:54:56,2021-05-24 21:54:56,SUB_826457,3840.0
3156,BILL_595156,2021-06-13 21:54:56,2021-06-23 21:54:56,SUB_826457,3840.0
3157,BILL_157263,2021-07-13 21:54:56,2021-07-23 21:54:56,SUB_826457,3840.0
3158,BILL_280783,2021-08-12 21:54:56,2021-08-22 21:54:56,SUB_826457,3840.0
3159,BILL_809931,2021-09-11 21:54:56,2021-09-21 21:54:56,SUB_826457,3840.0
3160,BILL_323292,2021-10-11 21:54:56,2021-10-21 21:54:56,SUB_826457,3840.0
3161,BILL_673446,2020-06-17 08:15:54,2020-06-27 08:15:54,SUB_412641,384.0
3162,BILL_304074,2020-07-17 08:15:54,2020-07-27 08:15:54,SUB_412641,384.0
3163,BILL_345412,2020-08-16 08:15:54,2020-08-26 08:15:54,SUB_412641,384.0
3164,BILL_890015,2020-09-15 08:15:54,2020-09-25 08:15:54,SUB_412641,384.0
3165,BILL_328716,2020-10-15 08:15:54,2020-10-25 08:15:54,SUB_412641,384.0
3166,BILL_734024,2020-11-14 08:15:54,2020-11-24 08:15:54,SUB_412641,384.0
3167,BILL_994300,2020-12-14 08:15:54,2020-12-24 08:15:54,SUB_412641,384.0
3168,BILL_438699,2021-01-13 08:15:54,2021-01-23 08:15:54,SUB_412641,384.0
3169,BILL_374309,2021-02-12 08:15:54,2021-02-22 08:15:54,SUB_412641,384.0
3170,BILL_315306,2021-03-14 08:15:54,2021-03-24 08:15:54,SUB_412641,384.0
3171,BILL_930764,2021-04-13 08:15:54,2021-04-23 08:15:54,SUB_412641,384.0
3172,BILL_350352,2021-05-13 08:15:54,2021-05-23 08:15:54,SUB_412641,384.0
3173,BILL_137019,2021-06-12 08:15:54,2021-06-22 08:15:54,SUB_412641,384.0
3174,BILL_969781,2021-07-12 08:15:54,2021-07-22 08:15:54,SUB_412641,384.0
3175,BILL_271965,2021-08-11 08:15:54,2021-08-21 08:15:54,SUB_412641,384.0
3176,BILL_741646,2021-09-10 08:15:54,2021-09-20 08:15:54,SUB_412641,384.0
3177,BILL_578892,2021-10-10 08:15:54,2021-10-20 08:15:54,SUB_412641,384.0
3178,BILL_177442,2020-01-28 03:08:46,2020-02-07 03:08:46,SUB_355737,40.0
3179,BILL_415384,2020-02-27 03:08:46,2020-03-08 03:08:46,SUB_355737,40.0
3180,BILL_666925,2020-03-28 03:08:46,2020-04-07 03:08:46,SUB_355737,40.0
3181,BILL_575686,2020-04-27 03:08:46,2020-05-07 03:08:46,SUB_355737,40.0
3182,BILL_564119,2020-05-27 03:08:46,2020-06-06 03:08:46,SUB_355737,40.0
3183,BILL_426844,2020-06-26 03:08:46,2020-07-06 03:08:46,SUB_355737,40.0
3184,BILL_219245,2020-07-26 03:08:46,2020-08-05 03:08:46,SUB_355737,40.0
3185,BILL_611712,2020-08-25 03:08:46,2020-09-04 03:08:46,SUB_355737,40.0
3186,BILL_945053,2020-09-24 03:08:46,2020-10-04 03:08:46,SUB_355737,40.0
3187,BILL_220919,2020-10-24 03:08:46,2020-11-03 03:08:46,SUB_355737,40.0
3188,BILL_403280,2020-11-23 03:08:46,2020-12-03 03:08:46,SUB_355737,40.0
3189,BILL_668909,2020-12-23 03:08:46,2021-01-02 03:08:46,SUB_355737,40.0
3190,BILL_677474,2021-01-22 03:08:46,2021-02-01 03:08:46,SUB_355737,40.0
3191,BILL_144978,2021-02-21 03:08:46,2021-03-03 03:08:46,SUB_355737,40.0
3192,BILL_886215,2021-03-23 03:08:46,2021-04-02 03:08:46,SUB_355737,40.0
3193,BILL_755451,2021-04-22 03:08:46,2021-05-02 03:08:46,SUB_355737,40.0
3194,BILL_607908,2021-05-22 03:08:46,2021-06-01 03:08:46,SUB_355737,40.0
3195,BILL_720818,2021-06-21 03:08:46,2021-07-01 03:08:46,SUB_355737,40.0
3196,BILL_751985,2021-07-21 03:08:46,2021-07-31 03:08:46,SUB_355737,40.0
3197,BILL_439194,2021-08-20 03:08:46,2021-08-30 03:08:46,SUB_355737,40.0
3198,BILL_561852,2021-09-28 02:15:37,2021-10-08 02:15:37,SUB_355737,10.666666666666666
3199,BILL_955798,2021-01-23 04:21:28,2021-02-02 04:21:28,SUB_903222,8.0
3200,BILL_677127,2021-02-22 04:21:28,2021-03-04 04:21:28,SUB_903222,8.0
3201,BILL_146597,2021-03-24 04:21:28,2021-04-03 04:21:28,SUB_903222,8.0
3202,BILL_699986,2021-04-23 04:21:28,2021-05-03 04:21:28,SUB_903222,8.0
3203,BILL_972667,2021-05-23 04:21:28,2021-06-02 04:21:28,SUB_903222,8.0
3204,BILL_760804,2021-06-22 04:21:28,2021-07-02 04:21:28,SUB_903222,8.0
3205,BILL_415346,2021-07-22 04:21:28,2021-08-01 04:21:28,SUB_903222,8.0
3206,BILL_119182,2021-09-10 18:15:51,2021-09-20 18:15:51,SUB_903222,5.333333333333333
3207,BILL_528658,2020-12-27 17:00:01,2021-01-06 17:00:01,SUB_117689,320.0
3208,BILL_718765,2021-01-26 17:00:01,2021-02-05 17:00:01,SUB_117689,320.0
3209,BILL_139250,2021-02-25 17:00:01,2021-03-07 17:00:01,SUB_117689,320.0
3210,BILL_592269,2021-03-27 17:00:01,2021-04-06 17:00:01,SUB_117689,320.0
3211,BILL_339026,2021-04-26 17:00:01,2021-05-06 17:00:01,SUB_117689,320.0
3212,BILL_628733,2021-05-26 17:00:01,2021-06-05 17:00:01,SUB_117689,320.0
3213,BILL_524564,2021-06-25 17:00:01,2021-07-05 17:00:01,SUB_117689,320.0
3214,BILL_897073,2021-07-25 17:00:01,2021-08-04 17:00:01,SUB_117689,320.0
3215,BILL_677285,2021-08-24 17:00:01,2021-09-03 17:00:01,SUB_117689,320.0
3216,BILL_884943,2021-09-23 17:00:01,2021-10-03 17:00:01,SUB_117689,320.0
3217,BILL_932944,2020-08-19 09:21:45,2020-08-29 09:21:45,SUB_718527,72.0
3218,BILL_407350,2020-09-18 09:21:45,2020-09-28 09:21:45,SUB_718527,72.0
3219,BILL_718092,2020-10-18 09:21:45,2020-10-28 09:21:45,SUB_718527,72.0
3220,BILL_546423,2020-11-17 09:21:45,2020-11-27 09:21:45,SUB_718527,72.0
3221,BILL_902412,2020-12-17 09:21:45,2020-12-27 09:21:45,SUB_718527,72.0
3222,BILL_756137,2021-01-16 09:21:45,2021-01-26 09:21:45,SUB_718527,72.0
3223,BILL_159970,2021-02-15 09:21:45,2021-02-25 09:21:45,SUB_718527,72.0
3224,BILL_740618,2021-03-17 09:21:45,2021-03-27 09:21:45,SUB_718527,72.0
3225,BILL_764584,2021-04-16 09:21:45,2021-04-26 09:21:45,SUB_718527,72.0
3226,BILL_592331,2021-05-16 09:21:45,2021-05-26 09:21:45,SUB_718527,72.0
3227,BILL_387927,2021-06-15 09:21:45,2021-06-25 09:21:45,SUB_718527,72.0
3228,BILL_359297,2021-07-27 17:06:16,2021-08-06 17:06:16,SUB_718527,28.8
3229,BILL_989608,2020-03-21 03:44:36,2020-03-31 03:44:36,SUB_630293,64.0
3230,BILL_317504,2020-04-29 05:43:05,2020-05-09 05:43:05,SUB_630293,19.2
3231,BILL_241338,2021-06-07 13:29:30,2021-06-17 13:29:30,SUB_557002,2048.0
3232,BILL_933521,2021-07-07 13:29:30,2021-07-17 13:29:30,SUB_557002,2048.0
3233,BILL_954133,2021-08-06 13:29:30,2021-08-16 13:29:30,SUB_557002,2048.0
3234,BILL_970587,2021-09-05 13:29:30,2021-09-15 13:29:30,SUB_557002,2048.0
3235,BILL_458673,2021-10-05 13:29:30,2021-10-15 13:29:30,SUB_557002,2048.0
3236,BILL_361651,2020-03-16 17:03:38,2020-03-26 17:03:38,SUB_618811,480.0
3237,BILL_639081,2020-04-15 17:03:38,2020-04-25 17:03:38,SUB_618811,480.0
3238,BILL_610498,2020-05-15 17:03:38,2020-05-25 17:03:38,SUB_618811,480.0
3239,BILL_863667,2020-06-14 17:03:38,2020-06-24 17:03:38,SUB_618811,480.0
3240,BILL_491913,2020-07-14 17:03:38,2020-07-24 17:03:38,SUB_618811,480.0
3241,BILL_379130,2020-08-13 17:03:38,2020-08-23 17:03:38,SUB_618811,480.0
3242,BILL_292879,2020-09-12 17:03:38,2020-09-22 17:03:38,SUB_618811,480.0
3243,BILL_204491,2020-10-12 17:03:38,2020-10-22 17:03:38,SUB_618811,480.0
3244,BILL_269453,2020-11-11 17:03:38,2020-11-21 17:03:38,SUB_618811,480.0
3245,BILL_911129,2020-12-11 17:03:38,2020-12-21 17:03:38,SUB_618811,480.0
3246,BILL_757967,2021-01-10 17:03:38,2021-01-20 17:03:38,SUB_618811,480.0
3247,BILL_442167,2021-02-09 17:03:38,2021-02-19 17:03:38,SUB_618811,480.0
3248,BILL_151246,2021-03-11 17:03:38,2021-03-21 17:03:38,SUB_618811,480.0
3249,BILL_574574,2021-04-10 17:03:38,2021-04-20 17:03:38,SUB_618811,480.0
3250,BILL_253194,2021-05-10 17:03:38,2021-05-20 17:03:38,SUB_618811,480.0
3251,BILL_129615,2021-06-09 17:03:38,2021-06-19 17:03:38,SUB_618811,480.0
3252,BILL_517667,2021-07-09 17:03:38,2021-07-19 17:03:38,SUB_618811,480.0
3253,BILL_650642,2021-08-08 17:03:38,2021-08-18 17:03:38,SUB_618811,480.0
3254,BILL_865726,2021-09-07 17:03:38,2021-09-17 17:03:38,SUB_618811,480.0
3255,BILL_723341,2021-10-07 17:03:38,2021-10-17 17:03:38,SUB_618811,480.0
3256,BILL_108292,2020-05-21 06:16:01,2020-05-31 06:16:01,SUB_308206,2560.0
3257,BILL_851361,2020-06-20 06:16:01,2020-06-30 06:16:01,SUB_308206,2560.0
3258,BILL_830839,2020-07-20 06:16:01,2020-07-30 06:16:01,SUB_308206,2560.0
3259,BILL_327316,2020-08-19 06:16:01,2020-08-29 06:16:01,SUB_308206,2560.0
