,instance_id,zone,allocated,computeID,storageID,inst_type
1714,INS_302949,Antarctica,0,,STO_748408,STO
1715,INS_673867,South America,0,,STO_358360,STO
1716,INS_116292,Asia,0,,STO_153142,STO
1717,INS_421606,Africa,0,,STO_153142,STO
1718,INS_777635,Asia,1,COM_560969,,COM
1719,INS_248777,Africa,0,COM_256990,,COM
1720,INS_493207,North America,0,COM_984001,,COM
1721,INS_266812,Africa,0,,STO_732664,STO
1722,INS_267958,Africa,0,COM_476584,,COM
1723,INS_138817,Australia,0,,STO_488286,STO
1724,INS_634896,Europe,0,,STO_221403,STO
1725,INS_360844,Asia,0,,STO_153142,STO
1726,INS_178329,North America,0,COM_413738,,COM
1727,INS_511736,Australia,0,COM_902528,,COM
1728,INS_916313,Antarctica,0,,STO_153142,STO
1729,INS_903333,Australia,0,,STO_488286,STO
1730,INS_547462,Antarctica,0,COM_423610,,COM
1731,INS_776377,South America,0,COM_265379,,COM
1732,INS_230705,Australia,1,,STO_748408,STO
1733,INS_310443,South America,0,COM_413738,,COM
1734,INS_993444,Antarctica,0,COM_609357,,COM
1735,INS_940250,Australia,0,COM_516803,,COM
1736,INS_450326,Australia,0,,STO_748408,STO
1737,INS_833480,Antarctica,0,COM_390445,,COM
1738,INS_786939,Antarctica,0,,STO_900589,STO
1739,INS_927429,Europe,0,COM_667073,,COM
1740,INS_170605,South America,0,COM_560406,,COM
1741,INS_246444,North America,0,COM_442047,,COM
1742,INS_585015,Africa,0,,STO_374230,STO
1743,INS_321267,South America,0,,STO_358360,STO
1744,INS_976472,Australia,0,,STO_153142,STO
1745,INS_877171,Europe,1,,STO_914572,STO
1746,INS_586533,South America,0,,STO_221403,STO
1747,INS_873744,Asia,0,,STO_935715,STO
1748,INS_313109,South America,1,,STO_748408,STO
1749,INS_815291,Asia,0,COM_459337,,COM
1750,INS_539571,North America,0,COM_459337,,COM
1751,INS_365066,Europe,0,,STO_814058,STO
1752,INS_813035,Asia,1,,STO_358360,STO
1753,INS_499653,Antarctica,0,,STO_814058,STO
1754,INS_538222,South America,0,,STO_631748,STO
1755,INS_269618,Asia,1,COM_609357,,COM
1756,INS_627621,Asia,1,,STO_838001,STO
1757,INS_119039,South America,1,COM_308698,,COM
1758,INS_189491,Antarctica,0,,STO_399975,STO
1759,INS_801154,North America,0,COM_537120,,COM
1760,INS_138512,Africa,0,COM_612128,,COM
1761,INS_812778,South America,1,,STO_631748,STO
1762,INS_896348,North America,0,COM_169616,,COM
1763,INS_242366,Asia,0,,STO_706754,STO
1764,INS_147552,Africa,1,COM_910962,,COM
1765,INS_891551,Australia,1,COM_990286,,COM
1766,INS_348424,Africa,0,,STO_748408,STO
1767,INS_806060,North America,0,,STO_732664,STO
1768,INS_621936,Asia,1,,STO_706754,STO
1769,INS_798921,South America,0,COM_910962,,COM
1770,INS_532595,Antarctica,0,,STO_153142,STO
1771,INS_245574,Australia,0,COM_145908,,COM
1772,INS_451970,South America,0,COM_498819,,COM
1773,INS_380478,Australia,1,COM_606198,,COM
1774,INS_290468,Europe,0,,STO_732664,STO
1775,INS_749125,Europe,0,,STO_221403,STO
1776,INS_278060,South America,0,,STO_732664,STO
1777,INS_899692,North America,0,,STO_814058,STO
1778,INS_825393,Australia,0,,STO_488286,STO
1779,INS_729625,Europe,0,,STO_221403,STO
1780,INS_206209,Antarctica,0,COM_897109,,COM
1781,INS_432171,South America,1,COM_459337,,COM
1782,INS_848831,North America,0,,STO_600517,STO
1783,INS_106366,Asia,0,,STO_900589,STO
1784,INS_560109,Australia,0,COM_405168,,COM
1785,INS_126143,South America,0,,STO_631748,STO
1786,INS_445788,Europe,0,COM_516803,,COM
1787,INS_486227,Europe,0,COM_442047,,COM
1788,INS_941627,North America,0,,STO_374230,STO
1789,INS_636437,Asia,0,,STO_914572,STO
1790,INS_770811,Africa,0,COM_180225,,COM
1791,INS_170415,Europe,1,,STO_382445,STO
1792,INS_774870,Europe,0,,STO_814058,STO
1793,INS_126478,Asia,0,,STO_946790,STO
1794,INS_509437,Antarctica,1,,STO_153142,STO
1795,INS_154734,Africa,0,,STO_799690,STO
1796,INS_760810,Africa,0,,STO_631748,STO
1797,INS_311425,North America,0,COM_897109,,COM
1798,INS_534854,North America,0,,STO_814058,STO
1799,INS_110800,Australia,0,,STO_814058,STO
1800,INS_841291,Asia,0,COM_484003,,COM
1801,INS_902966,South America,1,,STO_799690,STO
1802,INS_987093,Europe,0,,STO_381875,STO
1803,INS_764294,Antarctica,0,,STO_221403,STO
1804,INS_545718,Africa,0,COM_423610,,COM
1805,INS_939412,South America,0,,STO_799690,STO
1806,INS_914610,South America,0,COM_573859,,COM
1807,INS_863826,Australia,0,,STO_946790,STO
1808,INS_521128,Asia,0,COM_736102,,COM
1809,INS_827169,Australia,0,COM_560969,,COM
1810,INS_173892,Antarctica,0,COM_902528,,COM
1811,INS_940414,Asia,0,,STO_153142,STO
1812,INS_440764,Antarctica,0,COM_736102,,COM
1813,INS_670402,North America,0,COM_667073,,COM
1814,INS_600588,Antarctica,0,,STO_374230,STO
1815,INS_474644,Africa,0,,STO_814058,STO
1816,INS_195427,North America,0,,STO_381875,STO
1817,INS_736001,Europe,0,COM_736102,,COM
1818,INS_440040,South America,0,,STO_799690,STO
1819,INS_355434,Africa,0,,STO_488286,STO
1820,INS_821438,North America,0,COM_662022,,COM
1821,INS_984376,North America,0,,STO_814058,STO
1822,INS_849687,Antarctica,0,,STO_600517,STO
1823,INS_372174,Asia,0,COM_650748,,COM
1824,INS_620681,South America,0,,STO_814058,STO
1825,INS_743350,Antarctica,0,,STO_358360,STO
1826,INS_240466,Asia,0,,STO_631748,STO
1827,INS_198690,South America,1,,STO_399975,STO
1828,INS_378734,Australia,0,COM_442047,,COM
1829,INS_560794,South America,1,COM_256990,,COM
1830,INS_948408,Europe,0,,STO_488286,STO
1831,INS_292371,North America,0,,STO_488286,STO
1832,INS_505962,North America,0,,STO_914572,STO
1833,INS_923356,North America,0,COM_612128,,COM
1834,INS_589911,Africa,0,,STO_221403,STO
1835,INS_571745,Antarctica,0,COM_537120,,COM
1836,INS_631326,Europe,0,COM_180225,,COM
1837,INS_567905,Africa,1,,STO_399975,STO
1838,INS_730186,Antarctica,0,,STO_838001,STO
1839,INS_842804,Australia,0,COM_423610,,COM
1840,INS_906112,Asia,1,COM_516803,,COM
1841,INS_662502,Africa,0,COM_612696,,COM
1842,INS_685160,South America,0,COM_180225,,COM
1843,INS_611740,South America,0,,STO_600517,STO
1844,INS_166894,Antarctica,1,,STO_399975,STO
1845,INS_131787,Europe,0,,STO_631748,STO
1846,INS_488913,Europe,0,,STO_706754,STO
1847,INS_962666,Africa,0,,STO_814058,STO
1848,INS_590727,Europe,1,,STO_488286,STO
1849,INS_877989,Africa,0,COM_560406,,COM
1850,INS_813136,Australia,0,COM_262087,,COM
1851,INS_802959,Africa,0,,STO_153142,STO
1852,INS_100879,Australia,0,,STO_799690,STO
1853,INS_352860,Australia,0,COM_459337,,COM
1854,INS_792324,Africa,0,COM_507722,,COM
1855,INS_789248,North America,0,,STO_358360,STO
1856,INS_658401,Australia,0,COM_262087,,COM
1857,INS_182968,Asia,0,COM_131278,,COM
1858,INS_392366,Antarctica,0,,STO_799690,STO
1859,INS_647969,South America,0,COM_131278,,COM
1860,INS_579249,South America,0,,STO_838001,STO
1861,INS_882987,Asia,0,COM_524252,,COM
1862,INS_888963,Asia,0,,STO_732664,STO
1863,INS_894770,Asia,0,COM_560969,,COM
1864,INS_136073,South America,0,,STO_381875,STO
1865,INS_863418,Asia,0,COM_405168,,COM
1866,INS_282224,South America,0,,STO_799690,STO
1867,INS_658597,Europe,0,,STO_153142,STO
1868,INS_879024,Africa,0,COM_262087,,COM
1869,INS_173416,South America,0,,STO_706754,STO
1870,INS_709385,Europe,1,COM_442047,,COM
1871,INS_757959,Australia,0,,STO_153142,STO
1872,INS_675107,South America,0,COM_182425,,COM
1873,INS_228149,South America,1,COM_667073,,COM
1874,INS_109840,Antarctica,0,,STO_221403,STO
1875,INS_932612,North America,0,,STO_374230,STO
1876,INS_593912,South America,0,COM_498819,,COM
1877,INS_620062,Europe,1,COM_245180,,COM
1878,INS_874297,Africa,0,,STO_799690,STO
1879,INS_583725,Africa,0,,STO_732664,STO
1880,INS_988510,Asia,0,,STO_358360,STO
1881,INS_272635,South America,0,,STO_946790,STO
1882,INS_801869,Europe,0,,STO_358360,STO
1883,INS_182640,South America,0,COM_104481,,COM
1884,INS_469046,Australia,1,,STO_381875,STO
1885,INS_470113,Europe,0,COM_423610,,COM
1886,INS_513301,North America,0,,STO_814058,STO
1887,INS_335425,North America,0,COM_939864,,COM
1888,INS_980011,Africa,0,,STO_600517,STO
1889,INS_612961,North America,0,,STO_631748,STO
1890,INS_290524,Australia,0,,STO_900589,STO
1891,INS_934927,North America,0,COM_612696,,COM
1892,INS_585455,South America,0,,STO_399975,STO
1893,INS_551659,North America,1,,STO_748408,STO
1894,INS_838344,South America,0,COM_806644,,COM
1895,INS_553200,Antarctica,0,COM_902528,,COM
1896,INS_557600,Europe,1,,STO_946790,STO
1897,INS_898473,Antarctica,0,COM_606198,,COM
1898,INS_295155,Europe,1,COM_537120,,COM
1899,INS_157048,North America,1,,STO_381875,STO
1900,INS_123518,Antarctica,0,COM_442047,,COM
1901,INS_631898,Europe,0,,STO_382445,STO
1902,INS_625453,Asia,0,COM_390445,,COM
1903,INS_966269,Asia,0,,STO_946790,STO
1904,INS_172828,Australia,1,,STO_935715,STO
1905,INS_977745,Antarctica,0,COM_308698,,COM
1906,INS_359693,South America,0,,STO_748408,STO
1907,INS_772072,Australia,1,,STO_221403,STO
1908,INS_388418,South America,1,,STO_153142,STO
1909,INS_662565,Africa,1,,STO_748408,STO
1910,INS_346364,Africa,0,,STO_838001,STO
1911,INS_895713,Australia,0,,STO_732664,STO
1912,INS_770776,Australia,0,,STO_814058,STO
1913,INS_427824,Africa,0,,STO_399975,STO
1914,INS_535938,Asia,0,,STO_374230,STO
1915,INS_970146,Europe,0,,STO_838001,STO
1916,INS_330280,Australia,0,,STO_814058,STO
1917,INS_678934,Antarctica,0,,STO_399975,STO
1918,INS_963578,Antarctica,0,,STO_488286,STO
1919,INS_530708,Asia,0,COM_223785,,COM
1920,INS_745803,Antarctica,0,,STO_153142,STO
1921,INS_402333,Asia,1,,STO_935715,STO
1922,INS_253612,Australia,0,COM_182425,,COM
1923,INS_220167,South America,0,,STO_732664,STO
1924,INS_543284,South America,1,COM_507722,,COM
1925,INS_602363,North America,0,COM_145908,,COM
1926,INS_807640,Europe,0,COM_650748,,COM
1927,INS_399787,Europe,0,,STO_799690,STO
1928,INS_817792,North America,0,,STO_900589,STO
1929,INS_347048,Asia,0,COM_405168,,COM
1930,INS_991692,Antarctica,0,,STO_799690,STO
1931,INS_615599,Asia,0,COM_245180,,COM
1932,INS_120458,Africa,0,,STO_600517,STO
1933,INS_386070,Europe,1,COM_223785,,COM
1934,INS_280833,Europe,0,,STO_600517,STO
1935,INS_601706,North America,0,COM_507722,,COM
1936,INS_122132,North America,0,,STO_382445,STO
1937,INS_326123,Europe,0,,STO_221403,STO
1938,INS_722218,Africa,0,,STO_914572,STO
1939,INS_863596,Antarctica,0,COM_560969,,COM
1940,INS_353058,Europe,1,,STO_221403,STO
1941,INS_505733,Asia,0,COM_158114,,COM
1942,INS_906271,North America,0,COM_612128,,COM
1943,INS_778716,South America,0,COM_910962,,COM
1944,INS_641566,Australia,0,COM_498819,,COM
1945,INS_264872,North America,0,COM_223785,,COM
1946,INS_141053,Australia,1,COM_262087,,COM
1947,INS_837809,Africa,0,,STO_900589,STO
1948,INS_486373,Australia,0,COM_256990,,COM
1949,INS_485781,Asia,0,COM_606198,,COM
1950,INS_913229,Australia,0,,STO_748408,STO
1951,INS_540102,North America,0,COM_245180,,COM
1952,INS_139657,Antarctica,1,,STO_221403,STO
1953,INS_114171,Africa,1,COM_609357,,COM
1954,INS_517410,Asia,0,COM_256990,,COM
1955,INS_544856,North America,1,,STO_381875,STO
1956,INS_209357,South America,0,,STO_221403,STO
1957,INS_620684,Asia,0,COM_606198,,COM
1958,INS_291302,Asia,0,,STO_631748,STO
1959,INS_954295,Africa,0,COM_476584,,COM
1960,INS_312703,South America,0,,STO_399975,STO
1961,INS_346868,Antarctica,0,,STO_914572,STO
1962,INS_469842,South America,1,COM_928176,,COM
1963,INS_780014,North America,0,COM_560969,,COM
1964,INS_682681,Asia,0,COM_158114,,COM
1965,INS_399458,Europe,0,COM_990286,,COM
1966,INS_189291,Australia,0,COM_537120,,COM
1967,INS_573511,Europe,0,COM_413738,,COM
1968,INS_745777,North America,0,,STO_914572,STO
1969,INS_846781,North America,0,COM_405168,,COM
1970,INS_696900,Europe,0,COM_609357,,COM
1971,INS_554927,Asia,0,,STO_631748,STO
1972,INS_600269,Australia,0,,STO_914572,STO
1973,INS_246230,Asia,0,COM_662022,,COM
1974,INS_537301,South America,0,COM_405168,,COM
1975,INS_606636,Africa,1,,STO_399975,STO
1976,INS_644783,Africa,0,COM_405168,,COM
1977,INS_408745,Australia,0,,STO_914572,STO
1978,INS_417565,Antarctica,1,,STO_221403,STO
1979,INS_675666,Europe,0,COM_990286,,COM
1980,INS_520096,North America,0,,STO_838001,STO
1981,INS_511512,Australia,0,,STO_381875,STO
1982,INS_381518,Australia,0,COM_897109,,COM
1983,INS_514425,Africa,0,,STO_748408,STO
1984,INS_316157,Europe,0,,STO_382445,STO
1985,INS_719365,Asia,0,,STO_732664,STO
1986,INS_327821,Europe,1,COM_390445,,COM
1987,INS_971428,Africa,0,,STO_381875,STO
1988,INS_967827,Africa,0,COM_413738,,COM
1989,INS_786207,North America,0,,STO_631748,STO
1990,INS_899967,Africa,0,COM_516803,,COM
1991,INS_291940,South America,1,,STO_914572,STO
1992,INS_599948,Antarctica,0,,STO_600517,STO
1993,INS_325889,Antarctica,0,COM_256990,,COM
1994,INS_445406,Africa,0,,STO_935715,STO
1995,INS_282333,Australia,0,,STO_900589,STO
1996,INS_913326,South America,1,COM_484003,,COM
1997,INS_862144,Asia,1,,STO_706754,STO
1998,INS_294625,Antarctica,0,,STO_706754,STO
1999,INS_809202,North America,0,COM_667073,,COM
2000,INS_113244,North America,0,,STO_732664,STO
2001,INS_368009,Africa,0,,STO_946790,STO
2002,INS_780072,South America,1,,STO_631748,STO
2003,INS_262333,Asia,0,,STO_935715,STO
2004,INS_135891,North America,1,,STO_358360,STO
2005,INS_244471,Africa,0,,STO_900589,STO
2006,INS_122866,North America,0,COM_524252,,COM
2007,INS_586628,Antarctica,0,COM_169616,,COM
2008,INS_124048,Asia,0,,STO_399975,STO
2009,INS_549470,Europe,0,,STO_374230,STO
2010,INS_657492,Asia,0,,STO_631748,STO
2011,INS_844802,North America,0,COM_256990,,COM
2012,INS_581628,North America,0,,STO_935715,STO
2013,INS_561451,Europe,0,,STO_935715,STO
2014,INS_584880,North America,0,COM_180225,,COM
2015,INS_744335,South America,0,,STO_488286,STO
2016,INS_465113,Europe,1,,STO_748408,STO
2017,INS_745521,Australia,0,COM_612696,,COM
2018,INS_344268,Antarctica,0,,STO_631748,STO
2019,INS_335577,Australia,1,COM_990286,,COM
2020,INS_535103,Australia,0,,STO_600517,STO
2021,INS_186353,Asia,1,COM_162459,,COM
2022,INS_420312,South America,0,,STO_399975,STO
2023,INS_390814,Australia,1,COM_476584,,COM
2024,INS_963729,Antarctica,0,COM_158114,,COM
2025,INS_191570,Europe,0,COM_245180,,COM
2026,INS_779646,South America,1,COM_662022,,COM
2027,INS_386246,Australia,0,COM_476584,,COM
2028,INS_113460,North America,0,COM_524252,,COM
2029,INS_645645,Asia,0,,STO_946790,STO
2030,INS_363320,Europe,0,,STO_814058,STO
2031,INS_317210,North America,0,,STO_706754,STO
2032,INS_983438,South America,0,COM_542682,,COM
2033,INS_990297,Asia,1,COM_667073,,COM
2034,INS_721969,Europe,0,,STO_600517,STO
2035,INS_168991,Australia,0,,STO_732664,STO
2036,INS_814441,Antarctica,0,,STO_600517,STO
2037,INS_991869,South America,0,,STO_488286,STO
2038,INS_885474,Australia,0,COM_265379,,COM
2039,INS_225606,Africa,0,COM_182425,,COM
2040,INS_761354,Asia,0,COM_180225,,COM
2041,INS_823479,Asia,0,,STO_153142,STO
2042,INS_519419,Antarctica,0,,STO_600517,STO
2043,INS_841501,Antarctica,0,,STO_153142,STO
2044,INS_636261,Europe,1,COM_459337,,COM
2045,INS_362089,Africa,0,COM_609357,,COM
2046,INS_139995,Africa,0,,STO_935715,STO
2047,INS_578931,South America,1,COM_308698,,COM
2048,INS_778329,Asia,0,COM_650748,,COM
2049,INS_895987,Africa,0,,STO_799690,STO
2050,INS_305204,Australia,0,,STO_946790,STO
2051,INS_582571,Australia,0,,STO_900589,STO
2052,INS_412651,Africa,0,,STO_374230,STO
2053,INS_721376,Antarctica,0,,STO_382445,STO
2054,INS_209982,Australia,0,COM_390445,,COM
2055,INS_823084,North America,0,,STO_935715,STO
2056,INS_202847,Antarctica,0,,STO_838001,STO
2057,INS_769115,Asia,1,,STO_732664,STO
2058,INS_290743,South America,1,COM_902528,,COM
2059,INS_416964,North America,0,COM_537120,,COM
2060,INS_861773,Asia,0,,STO_221403,STO
2061,INS_347918,Antarctica,0,,STO_358360,STO
2062,INS_882761,Antarctica,1,,STO_153142,STO
2063,INS_361997,South America,0,COM_995209,,COM
2064,INS_595930,Africa,0,COM_537120,,COM
2065,INS_794504,Antarctica,1,COM_910962,,COM
2066,INS_207098,Africa,0,,STO_935715,STO
2067,INS_698971,Africa,0,COM_984001,,COM
2068,INS_382390,North America,1,COM_256990,,COM
2069,INS_617231,Australia,0,,STO_799690,STO
2070,INS_918996,Asia,0,,STO_399975,STO
2071,INS_194935,Antarctica,0,COM_609357,,COM
2072,INS_834068,North America,0,COM_667073,,COM
2073,INS_364271,Australia,0,,STO_358360,STO
2074,INS_752373,Antarctica,1,,STO_838001,STO
2075,INS_436828,Europe,0,,STO_900589,STO
2076,INS_633316,Asia,0,,STO_374230,STO
2077,INS_525038,Asia,0,COM_897109,,COM
2078,INS_598397,Europe,0,COM_516803,,COM
2079,INS_273377,Asia,0,COM_612696,,COM
2080,INS_538599,South America,0,COM_662022,,COM
2081,INS_456467,Europe,0,COM_806644,,COM
2082,INS_251241,Africa,0,COM_939864,,COM
2083,INS_801731,Africa,0,COM_405168,,COM
2084,INS_947239,Antarctica,0,COM_131278,,COM
2085,INS_889643,South America,0,,STO_631748,STO
2086,INS_942896,South America,0,,STO_488286,STO
2087,INS_244464,Europe,0,COM_928176,,COM
2088,INS_398868,Australia,0,,STO_358360,STO
2089,INS_847124,Africa,0,COM_162459,,COM
2090,INS_638874,Europe,0,,STO_382445,STO
2091,INS_604306,Australia,0,,STO_631748,STO
2092,INS_628471,North America,0,,STO_935715,STO
2093,INS_929459,South America,0,,STO_358360,STO
2094,INS_840957,Europe,0,COM_806644,,COM
2095,INS_739885,South America,0,,STO_732664,STO
2096,INS_288139,Europe,0,COM_180225,,COM
2097,INS_736307,Africa,0,COM_265379,,COM
2098,INS_978343,Australia,0,COM_806644,,COM
2099,INS_573546,Asia,0,,STO_838001,STO
2100,INS_904766,South America,1,,STO_914572,STO
2101,INS_377178,Antarctica,1,COM_390445,,COM
2102,INS_329316,Europe,0,COM_537120,,COM
2103,INS_420311,Australia,0,,STO_838001,STO
2104,INS_947712,Africa,0,COM_560406,,COM
2105,INS_590753,South America,0,COM_162459,,COM
2106,INS_983079,Australia,1,COM_609357,,COM
2107,INS_169280,Asia,0,,STO_488286,STO
2108,INS_745955,Antarctica,0,,STO_900589,STO
2109,INS_493977,South America,0,COM_423610,,COM
2110,INS_442723,South America,1,,STO_914572,STO
2111,INS_772905,Africa,0,,STO_900589,STO
2112,INS_579219,North America,1,COM_162459,,COM
2113,INS_425847,North America,1,COM_507722,,COM
2114,INS_843412,Australia,0,COM_612128,,COM
2115,INS_133841,Asia,0,,STO_748408,STO
2116,INS_359106,Australia,0,,STO_374230,STO
2117,INS_798763,Europe,1,,STO_221403,STO
2118,INS_543678,Asia,0,,STO_748408,STO
2119,INS_696339,Antarctica,0,COM_537120,,COM
2120,INS_273407,North America,1,COM_516803,,COM
2121,INS_725800,South America,0,COM_897109,,COM
2122,INS_824034,Africa,0,,STO_946790,STO
2123,INS_200102,Australia,0,,STO_358360,STO
2124,INS_434711,Antarctica,0,COM_612128,,COM
2125,INS_671125,Europe,0,,STO_814058,STO
2127,INS_288360,Antarctica,0,,STO_748408,STO
2128,INS_146747,Antarctica,0,COM_560406,,COM
2129,INS_439464,South America,0,COM_910962,,COM
2130,INS_624172,Africa,0,COM_612696,,COM
2131,INS_478234,Australia,0,,STO_946790,STO
2132,INS_161172,South America,0,COM_423610,,COM
2133,INS_998263,North America,1,COM_910962,,COM
2134,INS_486044,North America,1,COM_145908,,COM
2135,INS_729541,Asia,0,COM_609357,,COM
2136,INS_479045,South America,0,COM_145908,,COM
2137,INS_143593,Asia,0,COM_442047,,COM
2138,INS_228234,Europe,0,,STO_631748,STO
2139,INS_545677,Australia,0,,STO_399975,STO
2140,INS_929445,Asia,0,,STO_153142,STO
2141,INS_823547,North America,0,,STO_488286,STO
2142,INS_484642,North America,0,COM_262087,,COM
2143,INS_100465,Australia,0,COM_990286,,COM
2144,INS_978845,South America,1,,STO_946790,STO
2145,INS_929243,Asia,0,,STO_900589,STO
2146,INS_782306,Antarctica,1,COM_606198,,COM
2147,INS_568659,Antarctica,0,COM_169616,,COM
2148,INS_248444,Europe,0,COM_560406,,COM
2149,INS_802983,North America,0,,STO_799690,STO
2150,INS_690912,Africa,0,COM_902528,,COM
2151,INS_602590,Asia,0,,STO_382445,STO
2152,INS_126307,Africa,0,,STO_374230,STO
2153,INS_124949,Africa,0,COM_131278,,COM
2154,INS_743396,Australia,0,COM_573859,,COM
2155,INS_438093,North America,1,COM_308698,,COM
2156,INS_679379,Asia,0,COM_560406,,COM
2157,INS_650709,Antarctica,0,,STO_221403,STO
2158,INS_224672,South America,0,COM_612128,,COM
2159,INS_479785,Antarctica,1,COM_162459,,COM
2160,INS_623563,South America,1,COM_390445,,COM
2161,INS_811592,Europe,0,,STO_358360,STO
2162,INS_187901,Africa,0,COM_104481,,COM
2163,INS_153307,Antarctica,0,,STO_814058,STO
2164,INS_173609,Europe,0,,STO_814058,STO
2165,INS_177112,Europe,0,,STO_935715,STO
2166,INS_139872,Antarctica,0,,STO_221403,STO
2167,INS_664342,Asia,0,,STO_799690,STO
2168,INS_486923,Africa,1,,STO_221403,STO
2169,INS_109555,Antarctica,1,COM_145908,,COM
2170,INS_287820,North America,0,,STO_631748,STO
2171,INS_902565,North America,0,COM_542682,,COM
2172,INS_953446,Africa,0,COM_498819,,COM
2173,INS_980825,Europe,0,,STO_838001,STO
2174,INS_910295,Asia,1,,STO_358360,STO
2175,INS_769809,Europe,0,COM_984001,,COM
2176,INS_223293,Africa,0,COM_650748,,COM
2177,INS_428284,Australia,0,COM_262087,,COM
2178,INS_384347,Africa,0,COM_162459,,COM
2179,INS_596094,Africa,0,,STO_946790,STO
2180,INS_460607,Australia,0,,STO_814058,STO
2181,INS_573945,Antarctica,1,COM_650748,,COM
2182,INS_337702,South America,0,COM_459337,,COM
2183,INS_940027,Europe,0,COM_542682,,COM
2184,INS_254894,Australia,1,COM_413738,,COM
2185,INS_449782,Europe,1,COM_662022,,COM
2186,INS_664041,Africa,0,COM_405168,,COM
2187,INS_407581,North America,0,,STO_221403,STO
2188,INS_154057,Asia,0,,STO_838001,STO
2189,INS_200331,South America,0,,STO_799690,STO
2190,INS_469587,Africa,0,COM_180225,,COM
2191,INS_360107,Antarctica,0,COM_262087,,COM
2192,INS_718041,Antarctica,0,COM_606198,,COM
2193,INS_547278,Africa,0,,STO_381875,STO
2194,INS_740436,Africa,0,,STO_946790,STO
2195,INS_875660,Asia,0,COM_928176,,COM
2196,INS_338645,Europe,0,,STO_935715,STO
2197,INS_855889,Europe,1,COM_928176,,COM
2198,INS_643102,Africa,0,COM_476584,,COM
2199,INS_177637,Europe,0,,STO_381875,STO
2200,INS_610782,South America,1,COM_990286,,COM
2201,INS_872265,North America,0,COM_897109,,COM
2202,INS_645579,South America,0,COM_806644,,COM
2203,INS_772402,South America,0,,STO_814058,STO
2204,INS_215520,South America,0,,STO_946790,STO
2205,INS_293080,South America,1,COM_507722,,COM
2206,INS_867017,Europe,0,,STO_935715,STO
2207,INS_482024,Africa,0,COM_423610,,COM
2208,INS_462925,Europe,0,,STO_914572,STO
2209,INS_785515,Asia,1,,STO_732664,STO
2210,INS_532101,Europe,1,COM_806644,,COM
2211,INS_477965,North America,0,COM_516803,,COM
2212,INS_759117,Africa,1,,STO_799690,STO
2213,INS_925021,Europe,1,COM_560406,,COM
2214,INS_815684,Australia,0,,STO_399975,STO
2215,INS_922300,Australia,0,COM_897109,,COM
2216,INS_756799,South America,0,,STO_935715,STO
2217,INS_796242,North America,0,,STO_221403,STO
2218,INS_723887,Europe,0,COM_423610,,COM
2219,INS_203379,Africa,0,,STO_935715,STO
2220,INS_415675,South America,0,,STO_900589,STO
2221,INS_365374,Europe,0,,STO_382445,STO
2222,INS_276659,North America,0,,STO_382445,STO
2223,INS_318765,Antarctica,0,COM_459337,,COM
2224,INS_382762,Asia,0,,STO_900589,STO
2225,INS_928906,Asia,0,,STO_814058,STO
2226,INS_875983,Africa,0,COM_423610,,COM
2227,INS_648188,Australia,0,COM_507722,,COM
2228,INS_439505,Australia,0,COM_182425,,COM
2229,INS_167312,Africa,0,,STO_914572,STO
2230,INS_883793,Asia,0,,STO_381875,STO
2231,INS_192080,Africa,0,,STO_399975,STO
2232,INS_811118,North America,0,COM_897109,,COM
2233,INS_670947,Australia,0,,STO_631748,STO
2234,INS_713934,Asia,1,,STO_814058,STO
2235,INS_251478,Asia,0,,STO_631748,STO
2236,INS_356665,Australia,0,COM_104481,,COM
2237,INS_558559,Africa,0,,STO_732664,STO
2238,INS_464947,Australia,0,COM_612696,,COM
2239,INS_200519,Australia,0,COM_609357,,COM
2240,INS_789295,Africa,0,,STO_399975,STO
2241,INS_545173,Asia,0,,STO_946790,STO
2242,INS_565295,North America,0,COM_158114,,COM
2243,INS_244984,North America,0,COM_145908,,COM
2244,INS_985800,North America,0,COM_902528,,COM
2245,INS_829411,Antarctica,0,,STO_799690,STO
2246,INS_152875,Antarctica,0,,STO_838001,STO
2247,INS_330958,South America,0,,STO_946790,STO
2248,INS_942495,Africa,0,COM_442047,,COM
2249,INS_284641,North America,0,,STO_382445,STO
2250,INS_291371,Europe,0,COM_405168,,COM
2251,INS_306357,Africa,1,COM_498819,,COM
2252,INS_741291,North America,0,,STO_153142,STO
2253,INS_665124,South America,0,,STO_732664,STO
2254,INS_165484,North America,0,COM_542682,,COM
2255,INS_728363,South America,0,,STO_914572,STO
2256,INS_872766,North America,1,COM_560969,,COM
2257,INS_846425,Africa,0,COM_423610,,COM
2258,INS_721216,Europe,1,,STO_600517,STO
2259,INS_873919,Australia,0,,STO_153142,STO
2260,INS_289479,South America,0,,STO_814058,STO
2261,INS_687862,Australia,0,,STO_382445,STO
2262,INS_619466,South America,1,COM_736102,,COM
2263,INS_632464,Antarctica,0,COM_612128,,COM
2264,INS_679717,South America,1,,STO_935715,STO
2265,INS_237496,Europe,0,COM_498819,,COM
2266,INS_414720,Europe,0,COM_612128,,COM
2267,INS_392162,Asia,0,,STO_914572,STO
2268,INS_652723,Europe,1,COM_524252,,COM
2269,INS_187562,Australia,0,COM_223785,,COM
2270,INS_760188,Africa,0,COM_507722,,COM
2271,INS_948843,North America,0,COM_537120,,COM
2272,INS_441940,South America,0,,STO_358360,STO
2273,INS_414273,Antarctica,0,,STO_381875,STO
